closetime,closetheta,omega,,,,,,time,Cd,real_moment,omega,theta,Cip,-0.17722321
1.696,-0.246874345,-0.547466207,,,,,,,,,,0,,
1.697,-0.247416935,-0.537709256,,,,,,,,,,0,,
1.698,-0.247949756,-0.527931077,,,,,,,,,,0,,
1.699,-0.24847279,-0.518132057,,,,,,,,,,0,,
1.7,-0.248986014,-0.508312581,,,,,,,,,,0,,
1.701,-0.249489408,-0.498473038,,,,,,,,,,0,,
1.702,-0.249982953,-0.488613817,,,,,,,,,,0,,
1.703,-0.250466629,-0.478735306,,,,,,,,,,0,,
1.704,-0.250940418,-0.468837895,,,,,,,,,,0,,
1.705,-0.251404299,-0.458921975,,,,,,,,,,0,,
1.706,-0.251858255,-0.448987937,,,,,,,,,,0,,
1.707,-0.252302269,-0.439036175,,,,,,,,,,0,,
1.708,-0.252736322,-0.42906708,,,,,,,,,,0,,
1.709,-0.253160397,-0.419081046,,,,,,,,,,0,,
1.71,-0.253574479,-0.409078467,,,,,,,,,,0,,
1.711,-0.253978549,-0.399059739,,,,,,,,,,0,,
1.712,-0.254372593,-0.389025257,,,,,,,,,,0,,
1.713,-0.254756594,-0.378975417,,,,,,,,,,0,,
1.714,-0.255130539,-0.368910615,,,,,,,,,,0,,
1.715,-0.255494411,-0.358831249,,,,,,,,,,0,,
1.716,-0.255848196,-0.348737718,,,,,,,,,,0,,
1.717,-0.256191882,-0.338630418,,,,,,,,,,0,,
1.718,-0.256525453,-0.32850975,,,,,,,,,,0,,
1.719,-0.256848897,-0.318376114,,,,,,,,,,0,,
1.72,-0.257162201,-0.308229908,,,,,,,,,,0,,
1.721,-0.257465353,-0.298071534,,,,,,,,,,0,,
1.722,-0.25775834,-0.287901392,,,,,,,,,,0,,
1.723,-0.258041152,-0.277719885,,,,,,,,,,0,,
1.724,-0.258313776,-0.267527414,,,,,,,,,,0,,
1.725,-0.258576203,-0.257324381,,,,,,,,,,0,,
1.726,-0.258828422,-0.247111189,,,,,,,,,,0,,
1.727,-0.259070422,-0.236888242,,,,,,,,,,0,,
1.728,-0.259302195,-0.226655943,,,,,,,,,,0,,
1.729,-0.259523731,-0.216414696,,,,,,,,,,0,,
1.73,-0.259735021,-0.206164906,,,,,,,,,,0,,
1.731,-0.259936058,-0.195906976,,,,,,,,,,0,,
1.732,-0.260126833,-0.185641312,,,,,,,,,,0,,
1.733,-0.260307338,-0.17536832,,,,,,,,,,0,,
1.734,-0.260477567,-0.165088404,,,,,,,,,,0,,
1.735,-0.260637513,-0.154801971,,,,,,,,,,0,,
1.736,-0.260787169,-0.144509426,,,,,,,,,,0,,
1.737,-0.26092653,-0.134211177,,,,,,,,,,0,,
1.738,-0.26105559,-0.123907629,,,,,,,,,,0,,
1.739,-0.261174343,-0.113599189,,,,,,,,,,0,,
1.74,-0.261282787,-0.103286265,,,,,,,,,,0,,
1.741,-0.261380915,-0.092969263,,,,,,,,,,0,,
1.742,-0.261468724,-0.082648591,,,,,,,,,,0,,
1.743,-0.261546211,-0.072324656,,,,,,,,,,0,,
1.744,-0.261613372,-0.061997865,,,,,,,,,,0,,
1.745,-0.261670206,-0.051668628,,,,,,,,,,0,,
1.746,-0.261716709,-0.04133735,,,,,,,,,,0,,
1.747,-0.26175288,-0.031004441,,,,,,,,,,0,,
1.748,-0.261778717,-0.020670307,,,,,,,,,,0,,
1.749,-0.26179422,-0.010335358,,,,,,,,,,0,,
1.75,-0.261799388,-7.05E-16,,,,,,,,,,0,,
1.751,-0.26179422,0.010335358,,,,,,,,,,0,,
1.752,-0.261778717,0.020670307,,,,,,,,,,0,,
1.753,-0.26175288,0.031004441,,,,,,,,,,0,,
1.754,-0.261716709,0.04133735,,,,,,,,,,0,,
1.755,-0.261670206,0.051668628,,,,,,,,,,0,,
1.756,-0.261613372,0.061997865,,,,,,,,,,0,,
1.757,-0.261546211,0.072324656,,,,,,,,,,0,,
1.758,-0.261468724,0.082648591,,,,,,,,,,0,,
1.759,-0.261380915,0.092969263,,,,,,,,,,0,,
1.76,-0.261282787,0.103286265,,,,,,,,,,0,,
1.761,-0.261174343,0.113599189,,,,,,,,,,0,,
1.762,-0.26105559,0.123907629,,,,,,,,,,0,,
1.763,-0.26092653,0.134211177,,,,,,,,,,0,,
1.764,-0.260787169,0.144509426,,,,,,,,,,0,,
1.765,-0.260637513,0.154801971,,,,,,,,,,0,,
1.766,-0.260477567,0.165088404,,,,,,,,,,0,,
1.767,-0.260307338,0.17536832,,,,,,,,,,0,,
1.768,-0.260126833,0.185641312,,,,,,,,,,0,,
1.769,-0.259936058,0.195906976,,,,,,,,,,0,,
1.77,-0.259735021,0.206164906,,,,,,,,,,0,,
1.771,-0.259523731,0.216414696,,,,,,,,,,0,,
1.772,-0.259302195,0.226655943,,,,,,,,,,0,,
1.773,-0.259070422,0.236888242,,,,,,,,,,0,,
1.774,-0.258828422,0.247111189,,,,,,,,,,0,,
1.775,-0.258576203,0.257324381,,,,,,,,,,0,,
1.776,-0.258313776,0.267527414,,,,,,,,,,0,,
1.777,-0.258041152,0.277719885,,,,,,,,,,0,,
1.778,-0.25775834,0.287901392,,,,,,,,,,0,,
1.779,-0.257465353,0.298071534,,,,,,,,,,0,,
1.78,-0.257162201,0.308229908,,,,,,,,,,0,,
1.781,-0.256848897,0.318376114,,,,,,,,,,0,,
1.782,-0.256525453,0.32850975,,,,,,,,,,0,,
1.783,-0.256191882,0.338630418,,,,,,,,,,0,,
1.784,-0.255848196,0.348737718,,,,,,,,,,0,,
1.785,-0.255494411,0.358831249,,,,,,,,,,0,,
1.786,-0.255130539,0.368910615,,,,,,,,,,0,,
1.787,-0.254756594,0.378975417,,,,,,,,,,0,,
1.788,-0.254372593,0.389025257,,,,,,,,,,0,,
1.789,-0.253978549,0.399059739,,,,,,,,,,0,,
1.79,-0.253574479,0.409078467,,,,,,,,,,0,,
1.791,-0.253160397,0.419081046,,,,,,,,,,0,,
1.792,-0.252736322,0.42906708,,,,,,,,,,0,,
1.793,-0.252302269,0.439036175,,,,,,,,,,0,,
1.794,-0.251858255,0.448987937,,,,,,,,,,0,,
1.795,-0.251404299,0.458921975,,,,,,,,,,0,,
1.796,-0.250940418,0.468837895,,,,,,,,,,0,,
1.797,-0.250466629,0.478735306,,,,,,,,,,0,,
1.798,-0.249982953,0.488613817,,,,,,,,,,0,,
1.799,-0.249489408,0.498473038,,,,,,,,,,0,,
1.8,-0.248986014,0.508312581,,,,,,,,,,0,,
1.801,-0.24847279,0.518132057,,,,,,,,,,0,,
1.802,-0.247949756,0.527931077,,,,,,,,,,0,,
1.803,-0.247416935,0.537709256,,,,,,,,,,0,,
1.804,-0.246874345,0.547466207,,,,,,,,,,0,,
1.805,-0.246322009,0.557201545,,,,,,,,,,0,,
1.806,-0.245759949,0.566914885,,,,,,,,,,0,,
1.807,-0.245188187,0.576605845,,,,,,,,,,0,,
1.808,-0.244606745,0.586274041,,,,,,,,,,0,,
1.809,-0.244015647,0.595919092,,,,,,,,,,0,,
1.81,-0.243414915,0.605540618,,,,,,,,,,0,,
1.811,-0.242804573,0.615138237,,,,,,,,,,0,,
1.812,-0.242184646,0.624711572,,,,,,,,,,0,,
1.813,-0.241555158,0.634260245,,,,,,,,,,0,,
1.814,-0.240916134,0.643783877,,,,,,,,,,0,,
1.815,-0.240267599,0.653282095,,,,,,,,,,0,,
1.816,-0.239609579,0.662754522,,,,,,,,,,0,,
1.817,-0.238942099,0.672200784,,,,,,,,,,0,,
1.818,-0.238265186,0.68162051,,,,,,,,,,0,,
1.819,-0.237578867,0.691013326,,,,,,,,,,0,,
1.82,-0.236883168,0.700378862,,,,,,,,,,0,,
1.821,-0.236178118,0.709716748,,,,,,,,,,0,,
1.822,-0.235463744,0.719026616,,,,,,,,,,0,,
1.823,-0.234740075,0.728308098,,,,,,,,,,0,,
1.824,-0.234007138,0.737560827,,,,,,,,,,0,,
1.825,-0.233264963,0.746784439,,,,,,,,,,0,,
1.826,-0.232513579,0.755978569,,,,,,,,,,0,,
1.827,-0.231753015,0.765142855,,,,,,,,,,0,,
1.828,-0.230983303,0.774276933,,,,,,,,,,0,,
1.829,-0.230204472,0.783380445,,,,,,,,,,0,,
1.83,-0.229416552,0.79245303,,,,,,,,,,0,,
1.831,-0.228619576,0.801494331,,,,,,,,,,0,,
1.832,-0.227813574,0.81050399,,,,,,,,,,0,,
1.833,-0.226998579,0.819481651,,,,,,,,,,0,,
1.834,-0.226174622,0.828426961,,,,,,,,,,0,,
1.835,-0.225341736,0.837339566,,,,,,,,,,0,,
1.836,-0.224499954,0.846219114,,,,,,,,,,0,,
1.837,-0.223649309,0.855065255,,,,,,,,,,0,,
1.838,-0.222789834,0.86387764,,,,,,,,,,0,,
1.839,-0.221921565,0.87265592,,,,,,,,,,0,,
1.84,-0.221044534,0.881399749,,,,,,,,,,0,,
1.841,-0.220158777,0.890108782,,,,,,,,,,0,,
1.842,-0.219264328,0.898782675,,,,,,,,,,0,,
1.843,-0.218361223,0.907421085,,,,,,,,,,0,,
1.844,-0.217449498,0.916023673,,,,,,,,,,0,,
1.845,-0.216529188,0.924590097,,,,,,,,,,0,,
1.846,-0.21560033,0.933120019,,,,,,,,,,0,,
1.847,-0.21466296,0.941613104,,,,,,,,,,0,,
1.848,-0.213717116,0.950069016,,,,,,,,,,0,,
1.849,-0.212762835,0.95848742,,,,,,,,,,0,,
1.85,-0.211800154,0.966867985,,,,,,,,,,0,,
1.851,-0.210829111,0.97521038,,,,,,,,,,0,,
1.852,-0.209849746,0.983514275,,,,,,,,,,0,,
1.853,-0.208862096,0.991779343,,,,,,,,,,0,,
1.854,-0.2078662,1.000005257,,,,,,,,,,0,,
1.855,-0.206862099,1.008191692,,,,,,,,,,0,,
1.856,-0.20584983,1.016338326,,,,,,,,,,0,,
1.857,-0.204829435,1.024444837,,,,,,,,,,0,,
1.858,-0.203800954,1.032510904,,,,,,,,,,0,,
1.859,-0.202764427,1.040536209,,,,,,,,,,0,,
1.86,-0.201719895,1.048520436,,,,,,,,,,0,,
1.861,-0.2006674,1.056463269,,,,,,,,,,0,,
1.862,-0.199606983,1.064364394,,,,,,,,,,0,,
1.863,-0.198538685,1.072223501,,,,,,,,,,0,,
1.864,-0.19746255,1.080040277,,,,,,,,,,0,,
1.865,-0.196378619,1.087814416,,,,,,,,,,0,,
1.866,-0.195286935,1.09554561,,,,,,,,,,0,,
1.867,-0.194187542,1.103233553,,,,,,,,,,0,,
1.868,-0.193080483,1.110877943,,,,,,,,,,0,,
1.869,-0.191965801,1.118478477,,,,,,,,,,0,,
1.87,-0.19084354,1.126034855,,,,,,,,,,0,,
1.871,-0.189713746,1.133546779,,,,,,,,,,0,,
1.872,-0.188576462,1.141013953,,,,,,,,,,0,,
1.873,-0.187431733,1.148436082,,,,,,,,,,0,,
1.874,-0.186279605,1.155812872,,,,,,,,,,0,,
1.875,-0.185120122,1.163144033,,,,,,,,,,0,,
1.876,-0.183953332,1.170429275,,,,,,,,,,0,,
1.877,-0.182779279,1.177668311,,,,,,,,,,,,
1.878,-0.181598011,1.184860854,,,,,,,,,,,,
1.879,-0.180409573,1.19200662,,,,,,,,,,,,
1.88,-0.179214013,1.199105329,,,,,,,,,,,,
1.881,-0.178011378,1.206156699,,,,,,,,,,,,
1.882,-0.176801716,1.213160451,,,,,,,,,,,,
1.883,-0.175585073,1.220116311,,,,,,,,,,,,
1.884,-0.174361499,1.227024002,,,,,,,,,,,,
1.885,-0.173131041,1.233883252,,,,,,,,,,,,
1.886,-0.171893749,1.240693791,,,,,,,,,,,,
1.887,-0.17064967,1.247455349,,,,,,,,,,,,
1.888,-0.169398855,1.25416766,,,,,,,,,,,,
1.889,-0.168141351,1.260830459,,,,,,,,,,,,
1.89,-0.16687721,1.267443482,,,,,,,,,,,,
1.891,-0.165606481,1.274006469,,,,,,,,,,,,
1.892,-0.164329214,1.28051916,,,,,,,,,,,,
1.893,-0.16304546,1.286981298,,,,,,,,,,,,
1.894,-0.161755268,1.293392628,,,,,,,,,,,,
1.895,-0.160458691,1.299752898,,,,,,,,,,,,
1.896,-0.15915578,1.306061855,,,,,,,,,,,,
1.897,-0.157846585,1.312319252,,,,,,,,,,,,
1.898,-0.156531159,1.31852484,,,,,,,,,,,,
1.899,-0.155209553,1.324678376,,,,,,,,,,,,
1.9,-0.153881819,1.330779615,,,,,,,,,,,,
1.901,-0.152548011,1.336828317,,,,,,,,,,,,
1.902,-0.15120818,1.342824244,,,,,,,,,,,,
1.903,-0.14986238,1.348767158,,,,,,,,,,,,
1.904,-0.148510664,1.354656825,,,,,,,,,,,,
1.905,-0.147153084,1.360493013,,,,,,,,,,,,
1.906,-0.145789695,1.36627549,,,,,,,,,,,,
1.907,-0.144420551,1.37200403,,,,,,,,,,,,
1.908,-0.143045705,1.377678405,,,,,,,,,,,,
1.909,-0.141665213,1.383298392,,,,,,,,,,,,
1.91,-0.140279127,1.388863768,,,,,,,,,,,,
1.911,-0.138887503,1.394374315,,,,,,,,,,,,
1.912,-0.137490397,1.399829814,,,,,,,,,,,,
1.913,-0.136087862,1.40523005,,,,,,,,,,,,
1.914,-0.134679955,1.41057481,,,,,,,,,,,,
1.915,-0.133266731,1.415863883,,,,,,,,,,,,
1.916,-0.131848246,1.42109706,,,,,,,,,,,,
1.917,-0.130424556,1.426274135,,,,,,,,,,,,
1.918,-0.128995716,1.431394902,,,,,,,,,,,,
1.919,-0.127561785,1.436459161,,,,,,,,,,,,
1.92,-0.126122817,1.441466711,,,,,,,,,,,,
1.921,-0.12467887,1.446417354,,,,,,,,,,,,
1.922,-0.123230001,1.451310895,,,,,,,,,,,,
1.923,-0.121776267,1.456147141,,,,,,,,,,,,
1.924,-0.120317726,1.460925901,,,,,,,,,,,,
1.925,-0.118854435,1.465646985,,,,,,,,,,,,
1.926,-0.117386451,1.470310209,,,,,,,,,,,,
1.927,-0.115913834,1.474915387,,,,,,,,,,,,
1.928,-0.11443664,1.479462338,,,,,,,,,,,,
1.929,-0.112954929,1.483950883,,,,,,,,,,,,
1.93,-0.111468758,1.488380843,,,,,,,,,,,,
1.931,-0.109978187,1.492752045,,,,,,,,,,,,
1.932,-0.108483273,1.497064316,,,,,,,,,,,,
1.933,-0.106984078,1.501317485,,,,,,,,,,,,
1.934,-0.105480658,1.505511384,,,,,,,,,,,,
1.935,-0.103973075,1.509645849,,,,,,,,,,,,
1.936,-0.102461386,1.513720715,,,,,,,,,,,,
1.937,-0.100945653,1.517735822,,,,,,,,,,,,
1.938,-0.099425935,1.521691012,,,,,,,,,,,,
1.939,-0.097902291,1.525586128,,,,,,,,,,,,
1.94,-0.096374783,1.529421016,,,,,,,,,,,,
1.941,-0.094843469,1.533195526,,,,,,,,,,,,
1.942,-0.093308412,1.536909507,,,,,,,,,,,,
1.943,-0.09176967,1.540562814,,,,,,,,,,,,
1.944,-0.090227306,1.544155302,,,,,,,,,,,,
1.945,-0.08868138,1.54768683,,,,,,,,,,,,
1.946,-0.087131953,1.551157257,,,,,,,,,,,,
1.947,-0.085579086,1.554566448,,,,,,,,,,,,
1.948,-0.084022841,1.557914267,,,,,,,,,,,,
1.949,-0.082463278,1.561200582,,,,,,,,,,,,
1.95,-0.08090046,1.564425263,,,,,,,,,,,,
1.951,-0.079334448,1.567588184,,,,,,,,,,,,
1.952,-0.077765304,1.570689219,,,,,,,,,,,,
1.953,-0.07619309,1.573728246,,,,,,,,,,,,
1.954,-0.074617868,1.576705145,,,,,,,,,,,,
1.955,-0.073039701,1.579619798,,,,,,,,,,,,
1.956,-0.07145865,1.58247209,,,,,,,,,,,,
1.957,-0.069874777,1.585261909,,,,,,,,,,,,
1.958,-0.068288147,1.587989145,,,,,,,,,,,,
1.959,-0.06669882,1.59065369,,,,,,,,,,,,
1.96,-0.06510686,1.593255438,,,,,,,,,,,,
1.961,-0.06351233,1.595794288,,,,,,,,,,,,
1.962,-0.061915293,1.598270138,,,,,,,,,,,,
1.963,-0.060315811,1.600682891,,,,,,,,,,,,
1.964,-0.058713948,1.603032452,,,,,,,,,,,,
1.965,-0.057109767,1.605318728,,,,,,,,,,,,
1.966,-0.055503332,1.607541629,,,,,,,,,,,,
1.967,-0.053894705,1.609701067,,,,,,,,,,,,
1.968,-0.052283951,1.611796956,,,,,,,,,,,,
1.969,-0.050671132,1.613829215,,,,,,,,,,,,
1.97,-0.049056313,1.615797762,,,,,,,,,,,,
1.971,-0.047439558,1.617702521,,,,,,,,,,,,
1.972,-0.04582093,1.619543415,,,,,,,,,,,,
1.973,-0.044200492,1.621320372,,,,,,,,,,,,
1.974,-0.04257831,1.623033323,,,,,,,,,,,,
1.975,-0.040954447,1.624682199,,,,,,,,,,,,
1.976,-0.039328967,1.626266935,,,,,,,,,,,,
1.977,-0.037701935,1.627787469,,,,,,,,,,,,
1.978,-0.036073414,1.629243741,,,,,,,,,,,,
1.979,-0.034443469,1.630635693,,,,,,,,,,,,
1.98,-0.032812164,1.63196327,,,,,,,,,,,,
1.981,-0.031179564,1.633226421,,,,,,,,,,,,
1.982,-0.029545732,1.634425094,,,,,,,,,,,,
1.983,-0.027910735,1.635559243,,,,,,,,,,,,
1.984,-0.026274636,1.636628823,,,,,,,,,,,,
1.985,-0.024637499,1.637633791,,,,,,,,,,,,
1.986,-0.022999389,1.638574109,,,,,,,,,,,,
1.987,-0.021360372,1.639449738,,,,,,,,,,,,
1.988,-0.019720512,1.640260645,,,,,,,,,,,,
1.989,-0.018079872,1.641006797,,,,,,,,,,,,
1.99,-0.01643852,1.641688165,,,,,,,,,,,,
1.991,-0.014796518,1.642304722,,,,,,,,,,,,
1.992,-0.013153932,1.642856444,,,,,,,,,,,,
1.993,-0.011510826,1.643343308,,,,,,,,,,,,
1.994,-0.009867267,1.643765296,,,,,,,,,,,,
1.995,-0.008223317,1.644122391,,,,,,,,,,,,
1.996,-0.006579044,1.644414579,,,,,,,,,,,,
1.997,-0.00493451,1.644641848,,,,,,,,,,,,
1.998,-0.003289782,1.64480419,,,,,,,,,,,,
1.999,-0.001644923,1.644901597,,,,,,,,,,,,
2,-1.28E-16,1.644934067,,,,,,,,,,,,
2.001,0.001644923,1.644901597,,,,,,,,,,,,
2.002,0.003289782,1.64480419,,,,,,,,,,,,
2.003,0.00493451,1.644641848,,,,,,,,,,,,
2.004,0.006579044,1.644414579,,,,,,,,,,,,
2.005,0.008223317,1.644122391,,,,,,,,,,,,
2.006,0.009867267,1.643765296,,,,,,,,,,,,
2.007,0.011510826,1.643343308,,,,,,,,,,,,
2.008,0.013153932,1.642856444,,,,,,,,,,,,
2.009,0.014796518,1.642304722,,,,,,,,,,,,
2.01,0.01643852,1.641688165,,,,,,,,,,,,
2.011,0.018079872,1.641006797,,,,,,,,,,,,
2.012,0.019720512,1.640260645,,,,,,,,,,,,
2.013,0.021360372,1.639449738,,,,,,,,,,,,
2.014,0.022999389,1.638574109,,,,,,,,,,,,
2.015,0.024637499,1.637633791,,,,,,,,,,,,
2.016,0.026274636,1.636628823,,,,,,,,,,,,
2.017,0.027910735,1.635559243,,,,,,,,,,,,
2.018,0.029545732,1.634425094,,,,,,,,,,,,
2.019,0.031179564,1.633226421,,,,,,,,,,,,
2.02,0.032812164,1.63196327,,,,,,,,,,,,
2.021,0.034443469,1.630635693,,,,,,,,,,,,
2.022,0.036073414,1.629243741,,,,,,,,,,,,
2.023,0.037701935,1.627787469,,,,,,,,,,,,
2.024,0.039328967,1.626266935,,,,,,,,,,,,
2.025,0.040954447,1.624682199,,,,,,,,,,,,
2.026,0.04257831,1.623033323,,,,,,,,,,,,
2.027,0.044200492,1.621320372,,,,,,,,,,,,
2.028,0.04582093,1.619543415,,,,,,,,,,,,
2.029,0.047439558,1.617702521,,,,,,,,,,,,
2.03,0.049056313,1.615797762,,,,,,,,,,,,
2.031,0.050671132,1.613829215,,,,,,,,,,,,
2.032,0.052283951,1.611796956,,,,,,,,,,,,
2.033,0.053894705,1.609701067,,,,,,,,,,,,
2.034,0.055503332,1.607541629,,,,,,,,,,,,
2.035,0.057109767,1.605318728,,,,,,,,,,,,
2.036,0.058713948,1.603032452,,,,,,,,,,,,
2.037,0.060315811,1.600682891,,,,,,,,,,,,
2.038,0.061915293,1.598270138,,,,,,,,,,,,
2.039,0.06351233,1.595794288,,,,,,,,,,,,
2.04,0.06510686,1.593255438,,,,,,,,,,,,
2.041,0.06669882,1.59065369,,,,,,,,,,,,
2.042,0.068288147,1.587989145,,,,,,,,,,,,
2.043,0.069874777,1.585261909,,,,,,,,,,,,
2.044,0.07145865,1.58247209,,,,,,,,,,,,
2.045,0.073039701,1.579619798,,,,,,,,,,,,
2.046,0.074617868,1.576705145,,,,,,,,,,,,
2.047,0.07619309,1.573728246,,,,,,,,,,,,
2.048,0.077765304,1.570689219,,,,,,,,,,,,
2.049,0.079334448,1.567588184,,,,,,,,,,,,
2.05,0.08090046,1.564425263,,,,,,,,,,,,
2.051,0.082463278,1.561200582,,,,,,,,,,,,
2.052,0.084022841,1.557914267,,,,,,,,,,,,
2.053,0.085579086,1.554566448,,,,,,,,,,,,
2.054,0.087131953,1.551157257,,,,,,,,,,,,
2.055,0.08868138,1.54768683,,,,,,,,,,,,
2.056,0.090227306,1.544155302,,,,,,,,,,,,
2.057,0.09176967,1.540562814,,,,,,,,,,,,
2.058,0.093308412,1.536909507,,,,,,,,,,,,
2.059,0.094843469,1.533195526,,,,,,,,,,,,
2.06,0.096374783,1.529421016,,,,,,,,,,,,
2.061,0.097902291,1.525586128,,,,,,,,,,,,
2.062,0.099425935,1.521691012,,,,,,,,,,,,
2.063,0.100945653,1.517735822,,,,,,,,,,,,
2.064,0.102461386,1.513720715,,,,,,,,,,,,
2.065,0.103973075,1.509645849,,,,,,,,,,,,
2.066,0.105480658,1.505511384,,,,,,,,,,,,
2.067,0.106984078,1.501317485,,,,,,,,,,,,
2.068,0.108483273,1.497064316,,,,,,,,,,,,
2.069,0.109978187,1.492752045,,,,,,,,,,,,
2.07,0.111468758,1.488380843,,,,,,,,,,,,
2.071,0.112954929,1.483950883,,,,,,,,,,,,
2.072,0.11443664,1.479462338,,,,,,,,,,,,
2.073,0.115913834,1.474915387,,,,,,,,,,,,
2.074,0.117386451,1.470310209,,,,,,,,,,,,
2.075,0.118854435,1.465646985,,,,,,,,,,,,
2.076,0.120317726,1.460925901,,,,,,,,,,,,
2.077,0.121776267,1.456147141,,,,,,,,,,,,
2.078,0.123230001,1.451310895,,,,,,,,,,,,
2.079,0.12467887,1.446417354,,,,,,,,,,,,
2.08,0.126122817,1.441466711,,,,,,,,,,,,
2.081,0.127561785,1.436459161,,,,,,,,,,,,
2.082,0.128995716,1.431394902,,,,,,,,,,,,
2.083,0.130424556,1.426274135,,,,,,,,,,,,
2.084,0.131848246,1.42109706,,,,,,,,,,,,
2.085,0.133266731,1.415863883,,,,,,,,,,,,
2.086,0.134679955,1.41057481,,,,,,,,,,,,
2.087,0.136087862,1.40523005,,,,,,,,,,,,
2.088,0.137490397,1.399829814,,,,,,,,,,,,
2.089,0.138887503,1.394374315,,,,,,,,,,,,
2.09,0.140279127,1.388863768,,,,,,,,,,,,
2.091,0.141665213,1.383298392,,,,,,,,,,,,
2.092,0.143045705,1.377678405,,,,,,,,,,,,
2.093,0.144420551,1.37200403,,,,,,,,,,,,
2.094,0.145789695,1.36627549,,,,,,,,,,,,
2.095,0.147153084,1.360493013,,,,,,,,,,,,
2.096,0.148510664,1.354656825,,,,,,,,,,,,
2.097,0.14986238,1.348767158,,,,,,,,,,,,
2.098,0.15120818,1.342824244,,,,,,,,,,,,
2.099,0.152548011,1.336828317,,,,,,,,,,,,
2.1,0.153881819,1.330779615,,,,,,,,,,,,
2.101,0.155209553,1.324678376,,,,,,,,,,,,
2.102,0.156531159,1.31852484,,,,,,,,,,,,
2.103,0.157846585,1.312319252,,,,,,,,,,,,
2.104,0.15915578,1.306061855,,,,,,,,,,,,
2.105,0.160458691,1.299752898,,,,,,,,,,,,
2.106,0.161755268,1.293392628,,,,,,,,,,,,
2.107,0.16304546,1.286981298,,,,,,,,,,,,
2.108,0.164329214,1.28051916,,,,,,,,,,,,
2.109,0.165606481,1.274006469,,,,,,,,,,,,
2.11,0.16687721,1.267443482,,,,,,,,,,,,
2.111,0.168141351,1.260830459,,,,,,,,,,,,
2.112,0.169398855,1.25416766,,,,,,,,,,,,
2.113,0.17064967,1.247455349,,,,,,,,,,,,
2.114,0.171893749,1.240693791,,,,,,,,,,,,
2.115,0.173131041,1.233883252,,,,,,,,,,,,
2.116,0.174361499,1.227024002,,,,,,,,,,,,
2.117,0.175585073,1.220116311,,,,,,,,,,,,
2.118,0.176801716,1.213160451,,,,,,,,,,,,
2.119,0.178011378,1.206156699,,,,,,,,,,,,
2.12,0.179214013,1.199105329,,,,,,,,,,,,
2.121,0.180409573,1.19200662,,,,,,,,,,,,
2.122,0.181598011,1.184860854,,,,,,,,,,,,
2.123,0.182779279,1.177668311,,,,,,,,,,,,
2.124,0.183953332,1.170429275,,,,,,,,,,,,
2.125,0.185120122,1.163144033,,,,,,,,,,,,
2.126,0.186279605,1.155812872,,,,,,,,,,,,
2.127,0.187431733,1.148436082,,,,,,,,,,,,
2.128,0.188576462,1.141013953,,,,,,,,,,,,
2.129,0.189713746,1.133546779,,,,,,,,,,,,
2.13,0.19084354,1.126034855,,,,,,,,,,,,
2.131,0.191965801,1.118478477,,,,,,,,,,,,
2.132,0.193080483,1.110877943,,,,,,,,,,,,
2.133,0.194187542,1.103233553,,,,,,,,,,,,
2.134,0.195286935,1.09554561,,,,,,,,,,,,
2.135,0.196378619,1.087814416,,,,,,,,,,,,
2.136,0.19746255,1.080040277,,,,,,,,,,,,
2.137,0.198538685,1.072223501,,,,,,,,,,,,
2.138,0.199606983,1.064364394,,,,,,,,,,,,
2.139,0.2006674,1.056463269,,,,,,,,,,,,
2.14,0.201719895,1.048520436,,,,,,,,,,,,
2.141,0.202764427,1.040536209,,,,,,,,,,,,
2.142,0.203800954,1.032510904,,,,,,,,,,,,
2.143,0.204829435,1.024444837,,,,,,,,,,,,
2.144,0.20584983,1.016338326,,,,,,,,,,,,
2.145,0.206862099,1.008191692,,,,,,,,,,,,
2.146,0.2078662,1.000005257,,,,,,,,,,,,
2.147,0.208862096,0.991779343,,,,,,,,,,,,
2.148,0.209849746,0.983514275,,,,,,,,,,,,
2.149,0.210829111,0.97521038,,,,,,,,,,,,
2.15,0.211800154,0.966867985,,,,,,,,,,,,
2.151,0.212762835,0.95848742,,,,,,,,,,,,
2.152,0.213717116,0.950069016,,,,,,,,,,,,
2.153,0.21466296,0.941613104,,,,,,,,,,,,
2.154,0.21560033,0.933120019,,,,,,,,,,,,
2.155,0.216529188,0.924590097,,,,,,,,,,,,
2.156,0.217449498,0.916023673,,,,,,,,,,,,
2.157,0.218361223,0.907421085,,,,,,,,,,,,
2.158,0.219264328,0.898782675,,,,,,,,,,,,
2.159,0.220158777,0.890108782,,,,,,,,,,,,
2.16,0.221044534,0.881399749,,,,,,,,,,,,
2.161,0.221921565,0.87265592,,,,,,,,,,,,
2.162,0.222789834,0.86387764,,,,,,,,,,,,
2.163,0.223649309,0.855065255,,,,,,,,,,,,
2.164,0.224499954,0.846219114,,,,,,,,,,,,
2.165,0.225341736,0.837339566,,,,,,,,,,,,
2.166,0.226174622,0.828426961,,,,,,,,,,,,
2.167,0.226998579,0.819481651,,,,,,,,,,,,
2.168,0.227813574,0.81050399,,,,,,,,,,,,
2.169,0.228619576,0.801494331,,,,,,,,,,,,
2.17,0.229416552,0.79245303,,,,,,,,,,,,
2.171,0.230204472,0.783380445,,,,,,,,,,,,
2.172,0.230983303,0.774276933,,,,,,,,,,,,
2.173,0.231753015,0.765142855,,,,,,,,,,,,
2.174,0.232513579,0.755978569,,,,,,,,,,,,
