theta,Cd,Cip
-0.194505106,0.292225715,0.947684924
-0.197736175,0.289302777,0.90339856
-0.200921738,0.282622808,0.854923971
-0.204061032,0.262884939,0.795122511
-0.207153306,0.258810476,0.75233763
-0.210197816,0.244025268,0.704014953
-0.213193831,0.229360131,0.653962212
-0.216140629,0.217343926,0.60958455
-0.219037501,0.207591508,0.565961953
-0.221883747,0.192527007,0.521720829
-0.224678679,0.180790098,0.480018364
-0.227421619,0.161671558,0.435918053
-0.230111903,0.151186941,0.398558947
-0.232748876,0.13623536,0.360162742
-0.235331897,0.120089766,0.321896985
-0.237860336,0.105351753,0.286330135
-0.240333575,0.08757877,0.251873993
-0.242751009,0.075420507,0.220272795
-0.245112046,0.054330224,0.185824431
-0.247416104,0.041154922,0.156947428
-0.249662617,0.020120426,0.126607012
-0.251851031,0.007303303,0.100884423
-0.253980803,-0.010571493,0.074771028
-0.256051407,-0.029383064,0.049831351
-0.258062328,-0.045300309,0.027697598
-0.260013064,-0.061248224,0.007457702
-0.261903129,-0.080286375,-0.01338728
-0.263732048,-0.099837138,-0.032986227
-0.265499363,-0.114744347,-0.049049473
-0.267204627,-0.133403887,-0.064691742
-0.26884741,-0.152075221,-0.078759107
-0.270427294,-0.169099062,-0.090440897
-0.271943877,-0.185655237,-0.100964302
-0.273396771,-0.200487935,-0.109566518
-0.274785603,-0.218568774,-0.117178248
-0.276110014,-0.237511004,-0.123792355
-0.27736966,-0.254755055,-0.128458072
-0.278564213,-0.271969486,-0.131685881
-0.27969336,-0.288255653,-0.133151144
-0.280756801,-0.305067897,-0.133940277
-0.281754253,-0.321081123,-0.132824843
-0.28268545,-0.336914706,-0.130496112
-0.283550137,-0.353261121,-0.126842869
-0.284348079,-0.369149868,-0.121855347
-0.285079055,-0.385027037,-0.115586185
-0.285742857,-0.402232226,-0.107995941
-0.286339298,-0.41793159,-0.099295768
-0.286868202,-0.432142524,-0.089166616
-0.287329412,-0.448073857,-0.077961845
-0.287722784,-0.463372608,-0.065442671
-0.288048194,-0.478467773,-0.051766649
-0.28830553,-0.492840123,-0.036851299
-0.288494698,-0.507114386,-0.020755917
-0.288615621,-0.521482418,-0.003513237
-0.288668236,-0.535713641,0.01487981
-0.288652497,-0.549663583,0.034411439
-0.288568376,-0.56341888,0.055078978
-0.288415859,-0.576997821,0.076871897
-0.288194948,-0.590636317,0.099807796
-0.287905664,-0.604102322,0.123915916
-0.287548042,-0.617393344,0.149163855
-0.287122134,-0.63009596,0.175382015
-0.286628008,-0.642904037,0.202832263
-0.286065749,-0.654659202,0.230964608
-0.285435458,-0.668739914,0.261141736
-0.284737252,-0.682251235,0.292021428
-0.283971266,-0.694329823,0.324259841
-0.283137649,-0.706220348,0.357319042
-0.282236568,-0.718707935,0.392125831
-0.281268204,-0.729753277,0.427128439
-0.280232758,-0.742101886,0.464325738
-0.279130444,-0.753652972,0.502197134
-0.277961494,-0.763603436,0.540316915
-0.276726156,-0.775452047,0.581207736
-0.275424692,-0.785592498,0.622074045
-0.274057383,-0.796274006,0.663765524
-0.272624524,-0.804972641,0.706316008
-0.271126428,-0.813107334,0.749512021
-0.269563423,-0.82289936,0.794954297
-0.267935851,-0.832683117,0.84184575
-0.266244073,-0.840710146,0.889177273
-0.264488464,-0.84874287,0.93714372
-0.262669414,-0.856365591,0.98614323
-0.260787331,-0.86323431,1.035440534
-0.258842636,-0.868715218,1.084781829
-0.256835767,-0.876367966,1.138099388
-0.254767177,-0.881115585,1.190330078
-0.252637334,-0.886737059,1.242716497
-0.250446721,-0.893301545,1.298863506
-0.248195837,-0.898961656,1.354711068
-0.245885196,-0.899769066,1.405933754
-0.243515325,-0.904797115,1.463820383
-0.241086769,-0.907901676,1.52049628
-0.238600083,-0.909516317,1.575183863
-0.236055842,-0.910764292,1.634752941
-0.233454631,-0.911214921,1.690084671
-0.230797052,-0.912342344,1.749320619
-0.228083719,-0.911807935,1.806528407
-0.225315262,-0.909835975,1.860374551
-0.222492324,-0.907925842,1.916419239
-0.219615563,-0.905362045,1.976613736
-0.216685647,-0.904470153,2.03584466
-0.213703262,-0.898679897,2.088158459
-0.210669104,-0.89822106,2.158230688
-0.207583885,-0.894720784,2.214599769
-0.204448326,-0.888399653,2.270806942
-0.201263166,-0.881050531,2.328598977
-0.198029152,-0.876254826,2.39424749
-0.194747047,-0.868871706,2.438113661
-0.191417623,-0.860622272,2.505274639
-0.188041668,-0.85242806,2.549554846
-0.184619979,-0.845065232,2.623488504
-0.181153365,-0.833094506,2.667503681
-0.177642649,-0.82364014,2.723789853
-0.174088664,-0.815021419,2.791375302
-0.170492253,-0.800809905,2.819102276
-0.166854272,-0.788185153,2.867255189
-0.163175587,-0.77534305,2.917196632
-0.159457075,-0.76237353,2.972587052
-0.155699622,-0.750521939,3.018451972
-0.151904127,-0.734082765,3.077910187
-0.148071498,-0.720557525,3.126515372
-0.14420265,-0.706863308,3.137717872
-0.140298513,-0.687368155,3.189276252
-0.136360021,-0.670460925,3.25220597
-0.132388122,-0.655530699,3.267967974
-0.128383768,-0.636966966,3.315782149
-0.124347925,-0.620630693,3.334664945
-0.120281563,-0.599497595,3.377137602
-0.116185663,-0.581942659,3.404463332
-0.112061214,-0.561110967,3.454569969
-0.107909211,-0.544611268,3.471591717
-0.103730658,-0.522320124,3.507008862
-0.099526566,-0.499589555,3.54800908
-0.095297954,-0.481553992,3.559714738
-0.091045846,-0.462034531,3.578606489
-0.086771274,-0.443006874,3.592473549
-0.082475277,-0.421224257,3.598340708
-0.078158899,-0.398545406,3.646221681
-0.073823189,-0.381716867,3.623369705
-0.069469203,-0.353630693,3.657686249
-0.065098003,-0.337180374,3.655398282
-0.060710654,-0.312146664,3.661588466
-0.056308229,-0.288789454,3.67039309
-0.051891802,-0.272744487,3.657701173
-0.047462453,-0.245737462,3.660494353
-0.043021268,-0.22757333,3.653127998
-0.038569333,-0.202896182,3.663309714
-0.03410774,-0.185743702,3.639288187
-0.029637584,-0.158585467,3.646199365
-0.025159963,-0.135560889,3.63777956
-0.020675976,-0.119350824,3.603237861
-0.016186729,-0.093136972,3.616039666
-0.011693324,-0.076715802,3.583473414
-0.007196871,-0.056245362,3.563372582
-0.002698477,-0.03100553,3.549246459
0.001800748,-0.012294909,3.527885052
0.006299692,0.00559885,3.488631784
0.010797242,0.024900751,3.4657595
0.015292287,0.049138249,3.447182675
0.019783713,0.061157769,3.401887667
0.024270408,0.083230243,3.375973473
0.028751257,0.098717794,3.336246458
0.033225151,0.119113127,3.305086158
0.037690976,0.132230043,3.258211774
0.042147623,0.150683763,3.221266294
0.046593984,0.165831964,3.180246233
0.05102895,0.176280795,3.128939476
0.055451416,0.193138704,3.082266101
0.059860281,0.206661825,3.031795022
0.064254442,0.223731722,2.990550035
0.068632803,0.230772092,2.932802761
0.072994268,0.246014339,2.882322019
0.077337747,0.253548146,2.825727544
0.081662152,0.261983558,2.758695237
0.085966398,0.281659587,2.723922267
0.090249407,0.280973335,2.647580849
0.094510102,0.295415085,2.594917996
0.098747414,0.303644345,2.540920541
0.102960278,0.302434883,2.464366075
0.107147631,0.322121471,2.427114135
0.111308422,0.309508651,2.333331283
0.115441599,0.326740655,2.289801301
0.11954612,0.332299811,2.232717102
0.12362095,0.323994635,2.151181733
0.127665058,0.337756786,2.101497134
0.131677421,0.328451842,2.02240279
0.135657023,0.334388125,1.963563085
0.139602856,0.338504229,1.90511859
0.14351392,0.327426564,1.822589807
0.147389221,0.334632713,1.76895878
0.151227775,0.328530093,1.703662962
0.155028606,0.322804224,1.637392704
0.158790747,0.324860978,1.574373448
0.162513239,0.317825512,1.506862594
0.166195132,0.309603902,1.439794648
0.169835488,0.309237063,1.385223244
0.173433376,0.303639103,1.324639211
0.176987876,0.289639177,1.250365408
0.180498079,0.286750556,1.195363739
0.183963084,0.281476437,1.139795524
0.187382004,0.263497993,1.071615358
0.19075396,0.257162482,1.01165846
0.194078086,0.253341369,0.959818373
0.197353527,0.234106493,0.897123377
0.200579439,0.224338194,0.843502798
0.20375499,0.214733006,0.790801763
0.206879362,0.200434632,0.732571516
0.209951745,0.183435859,0.67669448
0.212971347,0.178806929,0.632853908
0.215937384,0.158476699,0.578726051
0.218849088,0.148199739,0.532768001
0.221705702,0.135936389,0.486888568
0.224506485,0.114586806,0.438209564
0.227250706,0.103537904,0.395143632
0.229937651,0.087745968,0.353334342
0.232566618,0.066591202,0.309241514
0.235136921,0.055274231,0.27277756
0.237647886,0.038040018,0.235308545
0.240098856,0.023940536,0.200387893
0.242489187,0.005396151,0.165379392
0.244818249,-0.012615608,0.133669667
0.247085431,-0.027271006,0.103904475
0.249290133,-0.047826731,0.073518237
0.251431773,-0.063076987,0.046805011
0.253509783,-0.080975848,0.021419706
0.255523612,-0.100946033,-0.002206046
0.257472725,-0.115664165,-0.022949314
0.259356602,-0.136053158,-0.043809559
0.26117474,-0.154756624,-0.06234029
0.262926652,-0.172056931,-0.078910623
0.264611867,-0.188839357,-0.093069896
0.266229932,-0.206497944,-0.105965464
0.26778041,-0.225883315,-0.11827416
0.269262881,-0.242153078,-0.126981242
0.270676942,-0.260937215,-0.135391268
0.272022207,-0.279058568,-0.141382629
0.273298307,-0.29654498,-0.145604035
0.274504892,-0.313743477,-0.148116461
0.275641628,-0.330922657,-0.149333201
0.276708199,-0.347986367,-0.148679826
0.277704306,-0.364904289,-0.146755132
0.278629669,-0.380910833,-0.142717965
0.279484026,-0.39671266,-0.137547814
0.280267131,-0.414676423,-0.130825267
0.280978759,-0.430971906,-0.122420614
0.2816187,-0.446843733,-0.112617786
0.282186766,-0.462703206,-0.101397521
0.282682783,-0.478835356,-0.088880795
0.283106598,-0.493089149,-0.074750212
0.283458077,-0.508013141,-0.059415595
0.283737102,-0.523449887,-0.042676996
0.283943575,-0.537595765,-0.024585536
0.284077417,-0.5520094,-0.005162136
0.284138567,-0.56654006,0.015585932
0.284126983,-0.580832696,0.037662886
0.284042641,-0.594879976,0.061052198
0.283885535,-0.6090793,0.085788116
0.28365568,-0.623049041,0.111774047
0.283353109,-0.637349796,0.139204837
0.282977872,-0.650482964,0.167792209
0.282530039,-0.663441054,0.197680474
0.2820097,-0.676807336,0.22894682
0.281416962,-0.689866236,0.26143501
0.280751951,-0.703450214,0.295730962
0.280014811,-0.715738166,0.330740313
0.279205708,-0.728626347,0.36724476
0.278324823,-0.741453697,0.404963269
0.277372357,-0.751844828,0.443749293
0.27634853,-0.762799358,0.483708669
0.275253581,-0.773254453,0.524727281
0.274087766,-0.783751531,0.566807867
0.272851361,-0.795172921,0.611777895
0.271544659,-0.804985323,0.656567151
0.270167973,-0.814556968,0.702654668
0.268721633,-0.824787791,0.750016113
0.267205989,-0.832752763,0.798291475
0.265621406,-0.840896818,0.847410525
0.263968272,-0.848904621,0.897649449
0.262246988,-0.857237597,0.950028206
0.260457975,-0.865910857,1.004102167
0.258601674,-0.872015714,1.057850127
0.256678541,-0.878328603,1.111680572
0.25468905,-0.885731546,1.169825046
0.252633693,-0.892861423,1.227904685
0.25051298,-0.897237727,1.284021024
0.248327438,-0.901813657,1.3429335
0.246077611,-0.905350955,1.400341467
0.24376406,-0.908687836,1.46112895
0.241387363,-0.911057712,1.520604231
0.238948115,-0.914297262,1.584960978
0.236446928,-0.915069655,1.644463205
0.23388443,-0.918038653,1.708935679
0.231261266,-0.916020221,1.768270163
0.228578097,-0.915886178,1.829499864
0.225835599,-0.915057082,1.89251713
0.223034466,-0.9132744,1.957274768
0.220175406,-0.91021206,2.015832099
0.217259145,-0.90698625,2.076385248
0.21428642,-0.907264029,2.151529704
0.211257989,-0.902238412,2.211822621
0.208174619,-0.89718335,2.274671365
0.205037098,-0.890390202,2.337781973
0.201846224,-0.884993727,2.404827383
0.198602811,-0.878948891,2.45981458
0.195307688,-0.869321417,2.527734773
0.191961698,-0.86172529,2.57788426
0.188565696,-0.854013918,2.657836126
0.185120554,-0.84225166,2.707833975
0.181627154,-0.832854784,2.773632907
0.178086394,-0.824976716,2.853148855
0.174499183,-0.809775276,2.880103811
0.170866445,-0.796703283,2.941214806
0.167189114,-0.783744946,2.997092559
0.163468137,-0.770483058,3.055069314
0.159704476,-0.757961742,3.104034435
0.1558991,-0.741466221,3.167133116
0.152052993,-0.726505936,3.218799343
0.148167151,-0.71293838,3.240965779
0.144242577,-0.693316174,3.282719946
0.140280289,-0.67656326,3.352012371
0.136281314,-0.657818472,3.388140738
0.13224669,-0.638688747,3.4410852
0.128177463,-0.62131066,3.468901924
0.124074691,-0.599889091,3.510631091
0.119939441,-0.581169079,3.53976343
0.115772789,-0.560847815,3.58612407
0.111575819,-0.542276259,3.60486237
0.107349627,-0.519212914,3.649651403
0.103095313,-0.497365204,3.677757534
0.098813989,-0.477012407,3.701125561
0.094506773,-0.45287295,3.738064087
0.09017479,-0.433584634,3.754196769
0.085819173,-0.411144378,3.762911341
0.081441063,-0.390272031,3.806910176
0.077041606,-0.367920323,3.787604702
0.072621956,-0.338855837,3.82914142
0.068183271,-0.323301033,3.822459631
0.063726718,-0.295421197,3.83660291
0.059253465,-0.277564166,3.823924835
0.05476469,-0.252889228,3.831068804
0.050261572,-0.223770833,3.848276187
0.045745297,-0.206922578,3.825673245
0.041217054,-0.178388361,3.840509717
0.036678037,-0.162909174,3.807888352
0.032129443,-0.133092983,3.81667947
0.027572471,-0.11122724,3.804568099
0.023008325,-0.09349538,3.770037323
0.018438212,-0.066027948,3.775194642
0.013863339,-0.047055005,3.755241983
0.009284917,-0.027157628,3.721678899
0.004704157,-0.003577758,3.70107617
0.000122275,0.020342194,3.688379377
-0.004459517,0.034289669,3.630458109
-0.009040002,0.061339839,3.627363836
-0.013617966,0.075625976,3.576892805
-0.018192191,0.102383882,3.561527127
-0.022761463,0.117439801,3.515923106
-0.027324566,0.13435358,3.466974715
-0.031880286,0.152921048,3.432715238
-0.036427411,0.16855381,3.380213887
-0.040964728,0.184622943,3.340569605
-0.045491028,0.203701424,3.299891079
-0.050005103,0.219781334,3.248857246
-0.054505749,0.231024828,3.189171452
-0.058991764,0.2479869,3.141702566
-0.063461948,0.256306865,3.080488577
-0.067915106,0.272198615,3.029614917
-0.072350047,0.282397595,2.967375581
-0.076765582,0.288874161,2.893356407
-0.081160528,0.309353209,2.856339708
-0.085533708,0.311206413,2.778342859
-0.089883948,0.322439945,2.713786529
-0.09421008,0.333063607,2.656700184
-0.098510942,0.330616256,2.575670339
-0.102785377,0.350955346,2.533915019
-0.107032237,0.338276359,2.434649904
-0.111250378,0.355227096,2.385450333
-0.115438664,0.357349748,2.319293459
-0.119595966,0.353765546,2.237091104
-0.123721164,0.365635713,2.180220828
-0.127813143,0.352756406,2.091305584
-0.1318708,0.362022892,2.032627868
-0.135893037,0.36334846,1.964638149
-0.139878767,0.352191553,1.877840009
-0.143826911,0.358985099,1.818475919
-0.147736402,0.350263968,1.746979793
-0.151606178,0.345847502,1.676661726
-0.155435192,0.345403039,1.606450014
-0.159222403,0.339769538,1.537057262
-0.162966785,0.330998963,1.464842992
-0.16666732,0.323825107,1.400514079
-0.170323,0.316948541,1.331984105
-0.173932833,0.304774374,1.257469534
-0.177495834,0.30133068,1.198812921
-0.181011033,0.290668762,1.134557641
-0.184477471,0.27269151,1.062435116
-0.187894202,0.26763182,1.000771597
-0.191260294,0.256219385,0.940129197
-0.194574825,0.234263334,0.87250857
-0.19783689,0.230211292,0.821093753
-0.201045594,0.217128974,0.762384496
-0.20420006,0.197723846,0.698723071
-0.207299421,0.187428583,0.646405149
-0.210342828,0.167480197,0.590669881
-0.213329444,0.15374352,0.538855101
-0.216258447,0.136483295,0.488075906
-0.219129033,0.123854252,0.440114675
-0.221940409,0.10506417,0.391543603
-0.224691802,0.088791088,0.345715664
-0.22738245,0.06618618,0.299338087
-0.230011612,0.053913004,0.260210539
-0.23257856,0.035861753,0.220413926
-0.235082583,0.015225793,0.180563123
-0.237522987,-0.001223509,0.145536459
-0.239899095,-0.022022381,0.111275493
-0.242210246,-0.037486031,0.080704344
-0.244455799,-0.060931343,0.047182591
-0.246635126,-0.077794503,0.019617393
-0.248747621,-0.097086213,-0.006887747
-0.250792693,-0.118883252,-0.031286074
-0.25276977,-0.13484308,-0.052815135
-0.254678298,-0.157718154,-0.073996659
-0.256517742,-0.176527043,-0.092196406
-0.258287584,-0.196331233,-0.109232574
-0.259987326,-0.214342661,-0.122837616
-0.261616488,-0.234550119,-0.13614801
-0.26317461,-0.254906391,-0.147125446
-0.26466125,-0.274075848,-0.155802965
-0.266075985,-0.293354359,-0.162737462
-0.267418411,-0.313412207,-0.167720398
-0.268688147,-0.332517077,-0.170407533
-0.269884827,-0.350601698,-0.171308868
-0.271008107,-0.369456295,-0.170797047
-0.272057663,-0.387569209,-0.168142986
-0.27303319,-0.40570524,-0.163922075
-0.273934403,-0.423647857,-0.158016696
-0.274761039,-0.440536816,-0.150092381
-0.275512853,-0.459494521,-0.140746115
-0.276189621,-0.47737189,-0.129614063
-0.27679114,-0.494152838,-0.116860578
-0.277317227,-0.51103575,-0.102494527
-0.277767719,-0.527699075,-0.0866475
-0.278142475,-0.544319224,-0.069213456
-0.278441373,-0.560148485,-0.050200656
-0.278664312,-0.576173903,-0.029698994
-0.278811214,-0.592235335,-0.007681183
-0.278882018,-0.607993977,0.015842996
-0.278876687,-0.62334521,0.040855053
-0.278795204,-0.638666389,0.067358041
-0.278637572,-0.65387366,0.095337598
-0.278403814,-0.668868311,0.124777382
-0.278093978,-0.683667273,0.155756705
-0.277708128,-0.69810258,0.188120664
-0.277246353,-0.712638611,0.222054532
-0.276708759,-0.728020456,0.257772648
-0.276095476,-0.741276238,0.294428018
-0.275406654,-0.75469754,0.332734384
-0.274642463,-0.768837933,0.372396937
