time,theta,omega,real_moment,Cd,Cip
1.532,0.103807961,0.705001533,-0.042465122,0.135795316,0.599839229
1.536,0.106611081,0.69651846,-0.04045483,0.132070294,0.564566941
1.54,0.109379788,0.68779536,-0.038167538,0.125919617,0.525975866
1.544,0.112113128,0.678834956,-0.035718139,0.117376923,0.485808882
1.548,0.114810155,0.669640057,-0.033819233,0.115382356,0.453751017
1.552,0.117469939,0.660213553,-0.031595592,0.107962242,0.41794907
1.556,0.120091559,0.650558414,-0.02948406,0.103449178,0.384313828
1.56,0.122674106,0.640677693,-0.027146766,0.091694074,0.348473805
1.564,0.125216684,0.630574521,-0.025015621,0.086850201,0.316053166
1.568,0.12771841,0.620252105,-0.022803641,0.078220198,0.283390227
1.572,0.130178413,0.609713735,-0.020620839,0.071949153,0.251909618
1.576,0.132595836,0.598962772,-0.018371835,0.061186339,0.22047777
1.58,0.134969836,0.588002655,-0.016213667,0.052937431,0.191017421
1.584,0.137299583,0.576836898,-0.014047444,0.043411467,0.162353917
1.588,0.139584262,0.565469088,-0.01168394,0.032697258,0.132376411
1.592,0.141823071,0.553902881,-0.009906302,0.02770519,0.109940474
1.596,0.144015225,0.542142009,-0.007425688,0.01282279,0.080660737
1.6,0.146159953,0.53019027,-0.005332318,0.004149464,0.05664482
1.604,0.148256498,0.518051532,-0.003114944,-0.008113189,0.032332224
1.608,0.150304121,0.505729731,-0.001091449,-0.016573981,0.011059468
1.612,0.152302097,0.493228868,0.000763786,-0.024311975,-0.007548013
1.616,0.154249719,0.480553009,0.002996049,-0.037806849,-0.028847129
1.62,0.156146293,0.467706284,0.005059564,-0.050245931,-0.04741314
1.624,0.157991147,0.454692886,0.007238366,-0.061843506,-0.065943371
1.628,0.15978362,0.441517067,0.009268239,-0.072283423,-0.081989299
1.632,0.161523072,0.428183139,0.01127003,-0.083056958,-0.096686775
1.636,0.16320888,0.414695475,0.013218161,-0.094015134,-0.109827925
1.64,0.164840437,0.4010585,0.015184952,-0.10468196,-0.122020723
1.644,0.166417155,0.387276699,0.017199316,-0.118575997,-0.133458114
1.648,0.167938464,0.373354607,0.019079643,-0.128277401,-0.142726359
1.652,0.169403811,0.359296814,0.021089991,-0.141635522,-0.151824617
1.656,0.170812663,0.345107959,0.022994335,-0.153451993,-0.158996754
1.66,0.172164506,0.330792732,0.024852113,-0.163850514,-0.164714452
1.664,0.173458843,0.316355869,0.026588289,-0.173794478,-0.168530582
1.668,0.174695197,0.301802155,0.028463599,-0.186379341,-0.172117319
1.672,0.175873111,0.287136418,0.030258457,-0.196971545,-0.174079444
1.676,0.176992146,0.272363528,0.032095837,-0.210901241,-0.175149976
1.68,0.178051883,0.257488399,0.033783257,-0.218838475,-0.174289656
1.684,0.179051923,0.242515983,0.035464006,-0.230825618,-0.172321944
1.688,0.179991888,0.227451271,0.037159759,-0.241288633,-0.169345511
1.692,0.180871417,0.212299291,0.038912855,-0.252690325,-0.165521369
1.696,0.181690172,0.197065106,0.040561442,-0.26248971,-0.160153172
1.7,0.182447835,0.181753811,0.04219263,-0.273274481,-0.153649996
1.704,0.183144107,0.166370535,0.04381142,-0.282782541,-0.146041463
1.708,0.18377871,0.150920433,0.045467037,-0.292841736,-0.137485573
1.712,0.184351388,0.135408693,0.047018111,-0.301482962,-0.127562833
1.716,0.184861904,0.119840526,0.048542419,-0.311050171,-0.116556782
1.72,0.185310044,0.104221168,0.050086929,-0.32016095,-0.104590628
1.724,0.185695613,0.08855588,0.051625963,-0.329301171,-0.091600533
1.728,0.186018437,0.072849942,0.053134986,-0.338145968,-0.077557215
1.732,0.186278365,0.057108654,0.054626157,-0.346701501,-0.062505035
1.736,0.186475266,0.041337335,0.056106234,-0.355087535,-0.046469288
1.74,0.186609031,0.025541317,0.057583117,-0.363292703,-0.029468015
1.744,0.186679571,0.009725948,0.059067853,-0.37134112,-0.011510537
1.748,0.18668682,-0.00610341,0.060523102,-0.379015829,0.007401269
1.752,0.186630732,-0.021941389,0.061985826,-0.386529617,0.027250153
1.756,0.186511284,-0.03778261,0.063433966,-0.393863781,0.048020452
1.76,0.186328474,-0.053621686,0.064880361,-0.400795542,0.069705356
1.764,0.186082321,-0.069453227,0.066335435,-0.40781875,0.092310359
1.768,0.185772865,-0.085271839,0.06777411,-0.414093452,0.115792887
1.772,0.18540017,-0.101072127,0.069261248,-0.420987956,0.140260102
1.776,0.18496432,-0.116848698,0.070687205,-0.426960131,0.165492042
1.78,0.18446542,-0.132596159,0.072094155,-0.432403487,0.19153292
1.784,0.183903597,-0.148309122,0.073489091,-0.438072571,0.218375125
1.788,0.183279,-0.163982205,0.074889558,-0.443089292,0.246053993
1.792,0.182591799,-0.179610036,0.076277285,-0.448093257,0.274497413
1.796,0.181842187,-0.19518725,0.07771064,-0.452959617,0.30390956
1.8,0.181030376,-0.210708496,0.079179254,-0.457578439,0.334276526
1.804,0.180156601,-0.226168434,0.080578247,-0.461584085,0.365142374
1.808,0.179221117,-0.241561741,0.081982489,-0.465454088,0.39679088
1.812,0.178224203,-0.256883112,0.083375238,-0.469160069,0.429126236
1.816,0.177166156,-0.272127258,0.084741724,-0.472554906,0.462042339
1.82,0.176047295,-0.287288915,0.086274837,-0.474943186,0.496609984
1.824,0.174867961,-0.302362838,0.087486383,-0.477889143,0.530006635
1.828,0.173628516,-0.317343808,0.088818459,-0.479559426,0.564736283
1.832,0.172329342,-0.332226633,0.090117116,-0.48107602,0.599865878
1.836,0.170970841,-0.347006148,0.091372643,-0.482057655,0.635280884
1.84,0.169553437,-0.361677218,0.092747679,-0.482740816,0.672104235
1.844,0.168077574,-0.376234741,0.093825996,-0.482634682,0.707285096
1.848,0.166543717,-0.390673647,0.095088875,-0.483480326,0.744314113
1.852,0.16495235,-0.404988902,0.096345785,-0.483761058,0.781786691
1.856,0.163303978,-0.41917551,0.097597892,-0.482705327,0.819688364
1.86,0.161599124,-0.433228511,0.09890934,-0.48210922,0.858552317
1.864,0.159838334,-0.447142989,0.100093928,-0.480869391,0.896740096
1.868,0.158022171,-0.460914068,0.101400495,-0.479884078,0.936423856
1.872,0.156151219,-0.474536917,0.102438577,-0.477088828,0.973970874
1.876,0.15422608,-0.48800675,0.103657427,-0.475145967,1.013534843
1.88,0.152247376,-0.50131883,0.10471085,-0.472236035,1.051763589
1.884,0.150215746,-0.514468467,0.105670345,-0.468077965,1.089241839
1.888,0.148131851,-0.527451024,0.106868136,-0.463877375,1.129387056
1.892,0.145996367,-0.540261915,0.107780675,-0.460823372,1.16669593
1.896,0.14380999,-0.552896608,0.108635701,-0.45563951,1.203452427
1.9,0.141573435,-0.565350628,0.109643427,-0.450443671,1.241975157
1.904,0.139287432,-0.577619556,0.110749264,-0.444820834,1.281725923
1.908,0.136952731,-0.589699032,0.11136188,-0.439073312,1.315768235
1.912,0.134570098,-0.601584758,0.112311325,-0.43278543,1.353732339
1.916,0.132140317,-0.613272496,0.113442362,-0.427141473,1.393930688
1.92,0.129664188,-0.624758074,0.113954721,-0.41940332,1.426450251
1.924,0.127142527,-0.636037382,0.114645237,-0.412789044,1.461002935
1.928,0.124576169,-0.647106379,0.115498266,-0.404148335,1.497488781
1.932,0.121965962,-0.657961091,0.116144906,-0.396278505,1.531132619
1.936,0.119312771,-0.668597615,0.116904767,-0.387860593,1.566063887
1.94,0.116617477,-0.679012115,0.117405881,-0.378546631,1.597275402
1.944,0.113880975,-0.689200833,0.11799103,-0.370532792,1.629323103
1.948,0.111104176,-0.699160079,0.118352207,-0.361198415,1.657927036
1.952,0.108288006,-0.708886243,0.119018033,-0.35032524,1.69044773
1.956,0.105433402,-0.718375788,0.119283947,-0.340871639,1.716904411
1.96,0.102541319,-0.727625257,0.11985774,-0.329340513,1.747375652
1.964,0.099612725,-0.73663127,0.120376342,-0.318129941,1.776657538
1.968,0.096648598,-0.745390528,0.120035068,-0.308916323,1.792686897
1.972,0.093649934,-0.753899814,0.120869232,-0.295679576,1.82575219
1.976,0.090617737,-0.762155994,0.121217214,-0.284081579,1.851060434
1.98,0.087553027,-0.770156016,0.121910355,-0.270554408,1.881186005
1.984,0.084456834,-0.777896916,0.12178218,-0.25892519,1.898096219
1.988,0.081330201,-0.785375813,0.121507363,-0.249700787,1.912020515
1.992,0.078174181,-0.792589916,0.121912004,-0.234581193,1.936009315
1.996,0.074989839,-0.79953652,0.121525913,-0.221767127,1.946792332
2,0.071778249,-0.806213011,0.121671922,-0.209746614,1.965407469
2.004,0.068540498,-0.812616865,0.120763053,-0.199946442,1.966221065
2.008,0.065277681,-0.818745649,0.120570797,-0.186657248,1.977896519
2.012,0.061990903,-0.824597023,0.120827453,-0.170044138,1.996272459
2.016,0.058681278,-0.830168739,0.120363814,-0.15827555,2.002049205
2.02,0.055349929,-0.835458644,0.119702951,-0.14765962,2.003744048
2.024,0.051997987,-0.840464681,0.11960752,-0.130139663,2.014143374
2.028,0.048626592,-0.845184886,0.11909951,-0.118338572,2.016852453
2.032,0.045236891,-0.849617394,0.117574012,-0.110068185,2.001461139
2.036,0.041830039,-0.853760437,0.117827756,-0.092997326,2.015561536
2.04,0.038407196,-0.857612345,0.11691064,-0.082754694,2.008896171
2.044,0.034969531,-0.861171545,0.115478204,-0.070825351,1.992517403
2.048,0.031518216,-0.864436567,0.115658028,-0.052604036,2.003186305
2.052,0.028054432,-0.867406037,0.114780894,-0.040443533,1.994823487
2.056,0.024579363,-0.870078685,0.113449442,-0.031501722,1.977758784
2.06,0.0210942,-0.872453341,0.112836372,-0.016977007,1.972439779
2.064,0.017600136,-0.874528935,0.112132263,-0.002217205,1.96479481
2.068,0.014098368,-0.876304503,0.111223621,0.008978719,1.952830289
2.072,0.010590101,-0.877779181,0.109731468,0.017051493,1.929873735
2.076,0.007076537,-0.878952208,0.109002255,0.033713201,1.919610751
2.08,0.003558886,-0.879822928,0.107713468,0.044169241,1.898793402
2.084,3.84E-05,-0.880390788,0.106546878,0.053835523,1.879440789
2.088,-0.003483836,-0.880655339,0.105103308,0.064265949,1.854533946
2.092,-0.00700648,-0.880616237,0.103818628,0.073923603,1.831784598
2.096,-0.01052836,-0.880273243,0.102576865,0.085109682,1.809169903
2.1,-0.014048261,-0.879626222,0.10132769,0.094313578,1.785824347
2.104,-0.017564965,-0.878675144,0.099961286,0.104825883,1.759837662
2.108,-0.021077257,-0.877420086,0.098263122,0.112717563,1.727470185
2.112,-0.02458392,-0.875861227,0.096575608,0.119424729,1.694787223
2.116,-0.028083742,-0.873998855,0.0952412,0.13046137,1.667816061
2.12,-0.031575507,-0.871833361,0.093545578,0.136643523,1.634064432
2.124,-0.035058005,-0.869365243,0.091701873,0.142577962,1.597323602
2.128,-0.038530026,-0.866595103,0.090112387,0.151430895,1.564635416
2.132,-0.041990364,-0.863523649,0.088046327,0.152615773,1.52334373
2.136,-0.045437815,-0.860151694,0.086406117,0.160908582,1.48912779
2.14,-0.048871178,-0.856480156,0.084869079,0.167777804,1.456395152
2.144,-0.052289258,-0.852510058,0.082492559,0.169765059,1.409051014
2.148,-0.055690862,-0.848242527,0.080622003,0.173037302,1.370206609
2.152,-0.059074803,-0.843678794,0.078844906,0.178333501,1.332794526
2.156,-0.062439899,-0.838820195,0.076716907,0.181117957,1.289354652
2.16,-0.065784974,-0.83366817,0.074427767,0.179020305,1.243198957
2.164,-0.069108856,-0.828224262,0.072664537,0.184006204,1.205821134
2.168,-0.072410381,-0.822490114,0.070684247,0.187301292,1.16483859
2.172,-0.075688392,-0.816467476,0.067927538,0.181120483,1.1112127
2.176,-0.078941738,-0.810158197,0.06601513,0.18358267,1.071582827
2.18,-0.082169278,-0.803564228,0.064148529,0.187801981,1.032808322
2.184,-0.085369875,-0.796687622,0.061656442,0.181793093,0.984190018
2.188,-0.088542405,-0.789530529,0.059218161,0.178682765,0.93677712
2.192,-0.091685749,-0.782095203,0.057179912,0.181071551,0.896015531
2.196,-0.094798799,-0.774383994,0.054870307,0.176313055,0.851346171
2.2,-0.097880456,-0.766399352,0.052246124,0.168274075,0.802272005
2.204,-0.100929632,-0.758143822,0.050417977,0.170966734,0.765860102
2.208,-0.103945249,-0.749620048,0.048153848,0.167454333,0.723243637
2.212,-0.106926239,-0.740830769,0.045359549,0.155837282,0.673286915
2.216,-0.109871545,-0.73177882,0.04322128,0.154471783,0.633709026
2.22,-0.112780123,-0.722467129,0.040887692,0.148941373,0.591865634
2.224,-0.11565094,-0.712898718,0.038702195,0.144765637,0.552809966
2.228,-0.118482974,-0.703076701,0.035942792,0.130274425,0.506322172
2.232,-0.121275219,-0.693004284,0.033837852,0.128738205,0.469841237
2.236,-0.124026679,-0.682684763,0.031399934,0.119879201,0.429498229
2.24,-0.126736372,-0.672121523,0.029016827,0.112777383,0.390760049
2.244,-0.129403331,-0.661318037,0.02641487,0.099613199,0.350002604
2.248,-0.132026601,-0.650277867,0.024171449,0.09317197,0.314930034
2.252,-0.134605243,-0.63900466,0.021684346,0.081477478,0.277627687
2.256,-0.137138333,-0.627502146,0.019363395,0.074081657,0.243449649
2.26,-0.13962496,-0.615774141,0.016973259,0.062658619,0.209410822
2.264,-0.14206423,-0.603824542,0.014470482,0.050788876,0.175067766
2.268,-0.144455266,-0.591657329,0.012029166,0.038884031,0.142599566
2.272,-0.146797204,-0.57927656,0.009791627,0.02972677,0.113645757
2.276,-0.149089199,-0.566686372,0.007783413,0.022364152,0.088374155
2.28,-0.151330422,-0.553890979,0.005026217,0.001457407,0.055779928
2.284,-0.153520059,-0.540894671,0.002914726,-0.005705601,0.031588058
2.288,-0.155657317,-0.527701813,0.000416496,-0.01985539,0.00440364
2.292,-0.157741417,-0.514316842,-0.001787656,-0.029862079,-0.018421586
2.296,-0.159771601,-0.500744267,-0.003979361,-0.041743556,-0.039924705
2.3,-0.161747128,-0.486988666,-0.006468407,-0.060031334,-0.063114426
2.304,-0.163667273,-0.473054687,-0.008543661,-0.068839341,-0.080978135
2.308,-0.165531334,-0.458947044,-0.010811406,-0.083334893,-0.099416202
2.312,-0.167338624,-0.444670517,-0.012966645,-0.095527638,-0.115525644
2.316,-0.169088479,-0.430229948,-0.015115827,-0.107577949,-0.130300168
2.32,-0.170780252,-0.415630243,-0.017338179,-0.123103729,-0.144385322
2.324,-0.172413315,-0.400876368,-0.019403724,-0.134332912,-0.155850417
2.328,-0.173987064,-0.385973347,-0.021640583,-0.149950262,-0.167355005
2.332,-0.17550091,-0.370926262,-0.023627399,-0.162365336,-0.175596531
2.336,-0.176954288,-0.35574025,-0.025726758,-0.177052829,-0.183370933
2.34,-0.178346654,-0.340420502,-0.027710888,-0.188314386,-0.1890073
2.344,-0.179677481,-0.32497226,-0.02969481,-0.201724256,-0.193347818
2.348,-0.180946268,-0.309400818,-0.03176286,-0.215586052,-0.196903522
2.352,-0.182152531,-0.293711516,-0.033653864,-0.227562387,-0.198047031
2.356,-0.18329581,-0.277909742,-0.035598852,-0.240873096,-0.198222153
2.36,-0.184375666,-0.262000929,-0.037506029,-0.253050136,-0.196886685
2.364,-0.185391682,-0.245990551,-0.039364615,-0.265819083,-0.194015694
2.368,-0.186343462,-0.229884125,-0.041192561,-0.278247848,-0.189731833
2.372,-0.187230634,-0.213687205,-0.043033426,-0.290749512,-0.184245492
2.376,-0.188052847,-0.197405385,-0.044835506,-0.302186858,-0.17733461
2.38,-0.188809771,-0.181044292,-0.046620584,-0.314628514,-0.169112213
2.384,-0.189501103,-0.164609587,-0.048337212,-0.32520163,-0.15942233
2.388,-0.190126558,-0.148106961,-0.050093263,-0.33606998,-0.148650791
2.392,-0.190685875,-0.131542137,-0.051808172,-0.34686249,-0.136544934
2.396,-0.191178819,-0.114920864,-0.053498813,-0.35673468,-0.123184328
2.4,-0.191605175,-0.098248916,-0.05519144,-0.368056773,-0.108645546
2.404,-0.191964751,-0.081532092,-0.056868374,-0.37833091,-0.092899169
2.408,-0.19225738,-0.06477621,-0.058526439,-0.388512074,-0.075959144
2.412,-0.192482916,-0.047987109,-0.06020463,-0.398558358,-0.057885116
2.416,-0.19264124,-0.031170647,-0.061826694,-0.408289318,-0.038613064
2.42,-0.192732253,-0.014332693,-0.063448057,-0.417778355,-0.018220427
2.424,-0.192755881,0.002520867,-0.065065512,-0.427006227,0.003286345
2.428,-0.192712073,0.019384136,-0.06666669,-0.436057574,0.02589213
2.432,-0.192600802,0.036251211,-0.068283596,-0.444759516,0.049596534
2.436,-0.192422066,0.053116178,-0.069876984,-0.453137606,0.074365824
2.44,-0.192175884,0.069973119,-0.071464008,-0.461204019,0.100191537
2.444,-0.1918623,0.086816116,-0.073044442,-0.468988152,0.127057399
2.448,-0.191481381,0.103639246,-0.074634954,-0.476488972,0.154981173
2.452,-0.19103322,0.120436589,-0.076249804,-0.483497235,0.18399652
2.456,-0.190517931,0.137202229,-0.077872847,-0.491163722,0.214071893
2.46,-0.189935652,0.153930255,-0.079418683,-0.497374073,0.244939654
2.464,-0.189286547,0.170614761,-0.081016913,-0.503933278,0.276952138
2.468,-0.1885708,0.187249855,-0.082664895,-0.51059977,0.310138041
2.472,-0.187788622,0.203829654,-0.084227417,-0.516229593,0.34398007
2.476,-0.186940244,0.220348287,-0.085760413,-0.520812342,0.378624727
2.48,-0.186025925,0.236799903,-0.087309568,-0.526343299,0.414243584
2.484,-0.185045942,0.253178666,-0.088814975,-0.531052654,0.450532096
2.488,-0.1840006,0.269478761,-0.090392587,-0.536169644,0.488056147
2.492,-0.182890225,0.285694394,-0.091874502,-0.539870318,0.525907235
2.496,-0.181715166,0.301819797,-0.093375319,-0.54323189,0.564666799
2.5,-0.180475795,0.317849225,-0.094807239,-0.545693718,0.603774945
2.504,-0.179172507,0.333776965,-0.096212834,-0.54792239,0.643430729
2.508,-0.177805722,0.349597333,-0.097730879,-0.549951921,0.684561301
2.512,-0.176375879,0.365304675,-0.099206381,-0.551977676,0.726118107
2.516,-0.174883443,0.380893374,-0.100666163,-0.553375236,0.768244332
2.52,-0.173328898,0.396357849,-0.102190671,-0.555489284,0.811542266
2.524,-0.171712753,0.411692557,-0.103575804,-0.556085851,0.854365608
2.528,-0.170035538,0.426891995,-0.104919476,-0.555949853,0.897401006
2.532,-0.168297805,0.441950703,-0.106201335,-0.555303571,0.940407822
2.536,-0.166500127,0.456863264,-0.107625701,-0.554228038,0.985177903
2.54,-0.164643101,0.47162431,-0.108819351,-0.55276113,1.028287942
2.544,-0.162727342,0.486228519,-0.110159839,-0.551725942,1.073188847
2.548,-0.160753489,0.500670619,-0.111442025,-0.550083969,1.11792722
2.552,-0.1587222,0.514945393,-0.112741069,-0.54718868,1.163203643
2.556,-0.156634155,0.529047674,-0.114074778,-0.544936947,1.209196474
2.56,-0.154490055,0.542972354,-0.11536052,-0.541070148,1.255010477
2.564,-0.15229062,0.556714382,-0.11648838,-0.536943599,1.299353965
2.568,-0.15003659,0.570268766,-0.117567139,-0.53315083,1.343315314
2.572,-0.147728727,0.583630576,-0.11857452,-0.527415799,1.386570131
2.576,-0.145367809,0.596794945,-0.119703663,-0.521723885,1.431347248
2.58,-0.142954637,0.609757072,-0.12064326,-0.5166258,1.473914666
2.584,-0.140490029,0.62251222,-0.121364833,-0.509823123,1.513746578
2.588,-0.137974821,0.635055725,-0.122594627,-0.502546317,1.559896208
2.592,-0.135409871,0.647382991,-0.123182944,-0.495477679,1.597806906
2.596,-0.132796052,0.659489492,-0.124192282,-0.486668348,1.641023939
2.6,-0.130134255,0.67137078,-0.125258274,-0.479491807,1.684927775
2.604,-0.127425392,0.68302248,-0.126096742,-0.470786706,1.725644348
2.608,-0.124670387,0.694440293,-0.12653867,-0.462236214,1.760640169
2.612,-0.121870187,0.705620001,-0.127265382,-0.451595447,1.799258638
2.616,-0.11902575,0.716557464,-0.127902303,-0.441962212,1.836292319
2.62,-0.116138055,0.727248627,-0.128810222,-0.431576451,1.876919599
2.624,-0.113208095,0.737689514,-0.129128128,-0.420431168,1.908564733
